-0.131494,-0.043219,0.146668,0.005549,-0.095899,0.198413,-0.176115,-0.072982,0.010312,-0.094650,0.062038,-0.070063,0.079114,-0.185803,-0.102369,-0.050305,-0.057973,-0.004083,-0.039273,-0.119226,0.184198,0.093571,-0.098635,-0.099170,-0.019958,-0.160494,0.132841,0.110489,0.073696,0.057406,-0.048288,0.040092,-0.029069,0.000596,0.004581,-0.208598,-0.050990,-0.194780,-0.027349,-0.041550,-0.120670,-0.129430,0.011789,-0.071375,-0.148295,-0.050643,-0.133526,0.027522,-0.015833,-0.141471,-0.034157,-0.040371,-0.128632,-0.010681,0.049713,0.086878,-0.019927,-0.002445,-0.172683,-0.026586,-0.127473,-0.042368,-0.045560,-0.234370,-0.130004,0.077920,0.071489,-0.029821,-0.128499,-0.232783,-0.033701,0.013106,0.062885,-0.017503,0.021271,0.029466,-0.060122,-0.044540,0.049989,0.161660,-0.149720,-0.158368,0.062407,0.054692,0.143161,0.149080,-0.043452,0.066676,0.187328,0.133125,-0.063309,0.241532,-0.054464,-0.207283,-0.043569,-0.138214,0.137262,-0.156988,0.030766,-0.028512,-0.081774,-0.284326,-0.078720,0.020345,-0.138155,0.093378,-0.058768,0.035373,0.096784,0.118320,0.029277,0.035214,0.072345,-0.075477,0.018784,-0.083532,0.034882,0.034110,-0.141303,-0.056277,0.089537,0.043659,-0.037631,0.013540,0.065296,-0.018914,-0.036061,-0.116272,0.100480,-0.055745,0.102612,-0.046503,-0.060137,0.148053,0.002088,0.058343,0.010035,0.098648,0.050252,0.053626,-0.074864,0.044919,0.083986,0.032767,-0.060849,0.290652,0.091351,-0.027065,0.067114,0.053855,-0.023248,0.095456,-0.071147,0.172772,-0.052557,-0.090539,0.115074,-0.019128,0.027647,-0.126391,-0.025662,0.239131,-0.078481,0.025483,-0.112404,0.038094,-0.061584,-0.183356,0.027177,0.198940,0.069961,0.211294,0.043328,0.000067,0.028356,-0.146036,-0.100195,-0.065535,-0.160470,0.153617,0.044524,0.286026,0.101936,0.080532,-0.143539,0.081345,0.167785,-0.133364,0.071372,-0.025778,0.111280,0.142527,-0.094486,-0.021581,0.154735,0.019769,-0.007398,0.075054,-0.081542,0.083779
-0.086458,0.084678,0.187797,0.111884,0.054265,0.040065,-0.101526,0.074500,-0.106084,-0.089865,0.151642,-0.081775,0.047077,0.212650,0.061883,0.135979,0.158623,0.021684,0.029251,0.095929,-0.056455,-0.053269,0.089455,-0.065414,-0.083584,-0.029387,0.002973,0.206008,-0.095425,0.058655,0.018085,-0.016125,0.113428,-0.052804,-0.001074,-0.136031,-0.026564,0.026203,0.061951,0.099114,-0.144732,-0.008707,0.082534,-0.032768,-0.022399,0.034903,0.152051,0.091476,0.050992,-0.247154,0.052714,-0.022992,-0.032894,0.048286,-0.163936,-0.119021,-0.110441,-0.061596,0.130497,-0.026835,-0.151835,-0.220506,0.348825,0.135484,-0.020457,-0.026569,-0.116272,0.118360,0.275880,0.161221,-0.012635,0.020586,0.019721,0.175072,0.064840,-0.165099,-0.159096,-0.021121,-0.136207,0.040512,0.124547,0.097814,-0.055876,0.091422,0.024415,-0.019602,-0.005446,-0.149710,-0.156665,0.006386,-0.083110,0.205120,-0.009793,0.140192,-0.061355,0.060730,-0.091075,0.024576,0.232531,0.162928,-0.082364,-0.032177,0.060326,-0.092872,0.041706,0.028774,-0.053934,-0.169402,-0.086194,-0.170135,-0.100032,-0.053643,0.067667,-0.021026,0.018945,-0.131181,0.000765,0.056614,-0.165748,0.030949,0.072111,-0.193058,-0.067825,-0.070175,-0.155161,0.075216,0.083293,0.024344,0.003751,0.134696,-0.138839,-0.012953,0.188617,-0.136687,0.036884,-0.046155,-0.017858,-0.020244,-0.018945,-0.010610,-0.076285,0.009468,-0.044547,0.048149,-0.090058,-0.158422,0.005933,0.062513,0.049605,-0.219108,0.104394,-0.042217,0.058803,-0.024999,-0.130582,0.180533,-0.061707,-0.018657,0.050143,-0.084165,0.085433,-0.007404,0.065620,-0.113179,0.002387,0.012589,-0.109796,0.038952,0.005653,0.033663,0.083736,0.115285,-0.094186,0.120938,-0.025577,0.111935,-0.087627,0.105449,-0.043028,-0.110501,-0.126754,-0.087183,0.020616,0.078282,-0.053999,0.050735,-0.100109,-0.194479,0.143213,0.066391,-0.043107,-0.171220,-0.153802,-0.075132,0.081058,-0.038356,0.031069,0.117445,0.179283,0.037872
-0.067233,-0.046551,-0.027688,-0.022437,0.104049,-0.156528,0.092555,-0.157670,0.047164,-0.058156,0.080352,-0.098329,0.328148,0.098239,-0.094328,0.167935,0.157023,-0.069127,-0.012934,-0.097381,0.095735,0.077694,-0.149365,0.076051,-0.049957,-0.092579,-0.096297,0.121986,0.038555,0.141884,-0.208712,0.076428,-0.123399,0.031992,-0.299376,-0.010447,-0.034961,-0.012049,0.122138,0.040402,0.054488,0.007350,-0.071559,-0.240538,0.063630,0.341923,-0.009634,-0.128631,0.203692,-0.104827,-0.037205,-0.061307,-0.180010,0.079606,-0.020834,-0.226252,-0.021594,-0.335239,-0.169375,-0.045272,-0.070150,0.136739,0.132465,-0.019959,0.006931,0.045074,0.064294,0.062148,0.190606,0.034042,0.025584,-0.031607,0.005186,0.109259,-0.060020,0.127916,-0.203831,0.021457,-0.126815,0.079774,0.128709,-0.059434,-0.072282,0.103042,-0.046913,-0.027653,0.117053,-0.011759,0.002222,-0.109995,0.059496,0.114919,-0.052226,0.044566,0.017973,0.041043,0.274806,0.132523,-0.089505,0.252947,0.170433,0.050150,-0.135540,0.007795,0.000612,0.000306,0.129453,0.053020,0.055095,-0.028662,-0.108602,0.030802,-0.113046,0.056586,0.091088,0.052525,0.067540,0.062992,0.008639,-0.050569,-0.000939,0.040567,-0.056179,-0.014971,0.031081,-0.118647,0.075410,0.003418,0.132338,-0.117123,0.205636,-0.072288,0.059101,-0.035844,0.164151,0.065133,0.061403,-0.034573,0.114385,0.033400,-0.124394,-0.031267,-0.005519,0.086186,-0.027742,-0.162228,-0.076634,-0.036573,0.056931,0.109541,-0.076093,-0.001046,0.059001,0.089970,-0.017773,-0.090790,0.013296,0.117098,0.088700,-0.142243,0.077952,-0.237749,0.010143,-0.060539,-0.051574,-0.101148,-0.002927,-0.113731,0.044498,0.058051,0.064902,-0.111645,0.075506,0.148552,-0.053620,0.123293,-0.095388,-0.140976,0.117350,0.079470,0.124687,0.028451,-0.073866,-0.143980,0.125236,-0.094999,-0.032541,0.176650,-0.069166,0.008560,-0.009965,0.112970,-0.024261,-0.006245,-0.056296,-0.140967,0.138942,-0.082267,0.184426,-0.032446
-0.123985,-0.032271,-0.034836,0.109002,-0.069850,0.128624,0.060689,-0.078067,-0.162029,-0.156660,0.017697,-0.076400,0.107380,-0.160452,-0.010887,0.022337,-0.140929,-0.078746,-0.048614,0.045327,0.060829,0.152105,0.082628,0.069827,0.012970,0.168835,-0.042597,0.038970,-0.226617,-0.139027,0.061161,0.020475,-0.186503,-0.105259,0.021527,-0.236353,-0.113145,0.042382,-0.151429,0.303481,-0.075748,-0.025853,-0.021674,0.049101,-0.016881,0.095063,0.142552,0.052087,0.068725,0.027444,-0.221085,0.063982,0.049456,0.113387,0.058555,0.103764,-0.054357,0.092435,0.129238,0.189540,-0.238034,0.034005,0.016341,0.217920,0.034223,0.065861,-0.051714,-0.043764,0.003724,0.034440,-0.028608,-0.054159,0.020265,0.101317,0.041562,-0.208932,-0.043008,-0.107713,0.062414,-0.086773,0.056266,-0.058463,-0.045744,0.049179,0.070668,-0.030764,0.156685,0.160762,0.144168,0.126917,0.002724,-0.019860,0.120852,-0.087474,-0.141551,-0.091380,0.169722,0.090638,0.053465,0.098421,0.013819,0.008265,-0.100184,0.085987,0.096577,0.181247,-0.027736,0.153053,0.069814,0.228958,-0.077334,0.144181,0.013233,-0.106462,-0.047509,-0.200385,0.042561,0.051448,-0.014086,0.158604,0.128568,0.052998,-0.144676,-0.271476,-0.229817,0.146146,0.051920,0.012302,0.070885,0.013760,-0.110051,0.108722,0.149941,-0.005970,0.029395,0.020956,0.014725,0.083602,0.066007,0.052744,-0.030146,0.155704,0.094476,0.240597,-0.029683,0.021766,-0.143730,0.162526,0.112495,0.005732,0.186075,-0.018867,-0.035841,0.046889,-0.069635,0.162994,0.062208,-0.199915,0.129094,0.019856,0.106886,0.028119,0.045816,-0.098160,-0.100454,-0.082641,-0.111433,-0.085862,0.166637,0.073339,-0.039071,0.085800,-0.033480,0.107071,0.245151,0.156405,-0.028506,0.092666,-0.005638,-0.026774,0.137243,-0.213596,0.101707,0.050610,-0.168857,-0.137440,0.019746,-0.098647,-0.050187,0.198473,0.023260,0.048110,-0.123351,-0.076557,0.193383,0.134622,-0.147469,-0.136133,0.013799,-0.073044
0.081665,-0.065282,0.024837,-0.090341,0.161382,-0.017430,0.007593,-0.046429,-0.056129,-0.170585,-0.099218,-0.020047,0.077825,-0.003909,-0.051635,0.230962,-0.088762,0.034685,0.195548,-0.057889,0.131713,0.013484,0.175490,0.017696,0.006691,0.139962,0.018629,0.104821,-0.098581,-0.033827,-0.108412,0.138400,0.242985,-0.176579,0.121359,0.150180,-0.066028,-0.086976,0.114917,0.073812,-0.036663,-0.050461,0.148661,0.163718,0.048711,0.057345,-0.019917,-0.062267,0.000111,-0.080210,-0.095146,0.100697,-0.084509,0.085638,0.019650,-0.030218,-0.061940,0.009752,0.034553,0.060297,-0.096364,-0.024943,-0.151311,-0.056069,0.149811,-0.038188,0.286834,0.206172,-0.098428,-0.013622,0.146494,-0.038899,-0.191673,0.020259,0.050041,0.117660,-0.095776,0.031497,0.033515,-0.007771,0.064263,0.084071,0.081225,-0.141917,0.131282,0.022028,-0.148171,0.148685,-0.097982,-0.187352,-0.092533,0.021136,0.054684,0.058586,0.024992,0.055421,-0.053936,0.004878,0.085568,-0.027897,-0.040497,0.008419,-0.063462,-0.024721,-0.044943,-0.119283,0.147974,-0.016660,-0.040180,-0.074292,-0.017533,0.051572,0.151063,0.056728,-0.071861,-0.043779,-0.027550,-0.069643,-0.063218,-0.050501,-0.018653,0.093961,0.162277,0.054943,0.042816,-0.001733,0.110312,-0.070967,0.008430,0.087104,-0.143135,-0.084675,-0.234446,-0.026797,0.135658,0.087701,-0.037925,0.126178,-0.113280,-0.073956,-0.161630,-0.279796,0.186974,0.047079,0.164735,0.001754,-0.047747,-0.003281,-0.091407,0.098071,0.074081,0.216195,0.031173,-0.104674,0.384438,0.142022,0.058641,-0.036768,0.207498,0.179745,-0.050182,0.113003,0.013932,0.236461,-0.016474,-0.213987,0.020425,0.022307,-0.005804,0.037423,0.044497,0.193311,-0.061677,-0.029772,0.002668,0.000610,-0.080548,0.062123,0.143731,-0.003117,0.015650,0.031429,-0.023227,0.041379,-0.219759,0.002146,0.029212,0.002924,0.137611,-0.108104,0.065942,-0.189327,-0.212750,-0.113544,-0.178594,0.128400,-0.001567,-0.112600,-0.018156,-0.095687
0.270806,0.202901,-0.088190,0.083553,-0.013463,0.058046,0.040780,-0.076833,-0.061072,0.032164,-0.141739,0.015419,0.082706,-0.160626,0.033410,0.028355,-0.139659,0.064799,-0.072811,0.147932,0.117378,0.057953,-0.110376,-0.133826,-0.104684,0.110187,-0.107909,-0.111985,-0.111595,-0.033215,0.095290,0.105057,0.160968,-0.256479,-0.066013,0.093044,-0.029680,0.042578,0.014183,0.118696,-0.101467,-0.145787,0.059450,0.112747,0.030124,0.039402,-0.042786,0.009442,-0.079048,-0.094170,-0.095509,0.030135,0.023448,0.088032,0.183067,0.047705,0.039906,-0.201738,0.113877,-0.064132,-0.255716,-0.084809,-0.084539,0.117992,-0.152863,0.142835,0.058663,-0.116013,-0.112352,-0.059627,0.053149,-0.030532,0.032165,0.060252,0.048934,-0.019772,-0.028226,0.072641,0.111980,-0.045657,-0.062125,0.053246,-0.061226,0.065237,-0.156499,-0.111387,-0.030619,0.113184,-0.104291,0.095825,-0.002554,-0.222360,-0.023217,-0.055977,0.084700,-0.098436,-0.090201,-0.029273,0.034588,-0.095691,0.201133,0.168636,0.177577,0.109696,-0.127847,-0.000020,0.192295,0.091105,0.205956,-0.080018,-0.026532,-0.049175,-0.124935,-0.093900,0.025380,0.068692,0.147324,0.245195,0.038465,0.252764,0.073256,0.031271,-0.047807,0.024983,0.157111,0.122532,-0.240197,-0.040677,-0.341281,-0.039459,-0.167972,-0.080915,-0.050285,0.022293,-0.173388,-0.005495,0.219786,-0.198399,0.101181,0.123553,0.028675,0.248115,-0.114079,-0.141726,0.102326,-0.167710,-0.044097,-0.033868,-0.020489,-0.117362,0.028621,0.024978,0.071009,-0.286344,-0.032750,0.120562,-0.037283,-0.005609,-0.027097,0.008903,0.004476,-0.096941,0.082920,-0.065147,0.093116,-0.034678,-0.154185,0.042967,0.091337,-0.006092,-0.163691,0.187459,0.222172,-0.025312,-0.147401,-0.064971,-0.007275,-0.080925,-0.053250,0.083801,-0.221990,0.116710,0.107903,0.011287,-0.078420,0.124290,0.004311,-0.064983,-0.115555,0.145179,0.075248,0.097895,-0.015664,0.060601,0.048269,-0.025259,-0.083415,-0.006550,0.088171,-0.237529
0.064668,0.043300,0.072000,0.161992,-0.087600,0.012182,-0.015828,-0.044673,-0.027461,-0.132228,-0.070247,-0.014766,0.200742,0.000837,-0.167993,-0.050614,0.138275,0.051066,0.047201,-0.104567,0.036956,0.024225,-0.037731,0.122259,-0.112285,0.185613,0.103864,0.086778,-0.080775,0.333191,-0.169853,-0.069175,0.137566,0.075995,0.035052,0.335825,0.049398,-0.095327,0.002266,-0.030278,-0.099696,-0.198736,0.107146,-0.011927,-0.048644,0.077218,0.221766,0.084412,-0.082032,0.078566,-0.034066,0.019214,-0.061364,0.056235,-0.020555,0.198515,0.238828,0.036025,-0.258869,-0.315786,-0.013704,0.061596,-0.049940,0.101274,0.000793,0.230146,-0.078755,0.030833,-0.195607,-0.033395,-0.092909,0.026529,0.022479,-0.247605,-0.000630,0.107099,0.014860,-0.160616,-0.233206,-0.004451,0.089895,0.086626,0.046390,-0.155742,-0.134780,-0.104348,-0.160421,-0.067159,-0.068674,0.019065,0.046694,-0.098391,0.035921,-0.051559,0.014083,-0.035075,0.095653,-0.118975,-0.095452,0.098528,0.135125,-0.004372,0.071791,-0.005023,0.104896,0.075868,0.067271,-0.048553,-0.109606,-0.065467,0.016100,-0.065110,-0.071607,0.070631,-0.001127,0.113988,0.206824,0.099169,0.126809,-0.002284,0.039753,0.080559,0.070840,0.149356,-0.184975,0.078884,-0.031193,-0.173606,0.006326,-0.002741,0.011826,-0.199281,-0.161370,0.125847,0.096630,0.022597,0.064283,0.061592,-0.065258,-0.046673,0.164758,0.013948,0.032393,-0.094670,-0.019845,-0.019515,0.083149,-0.025479,-0.051541,-0.051890,-0.028349,-0.059207,-0.166192,-0.081286,0.108417,0.081249,-0.220155,-0.018877,-0.072896,-0.078232,-0.080444,-0.051570,-0.048952,0.034979,0.137713,-0.057196,0.051112,-0.029493,-0.161217,0.087184,0.013191,0.028003,0.165353,-0.110789,-0.024263,-0.046906,-0.006164,-0.085327,-0.013044,0.197445,-0.028790,-0.002071,-0.025889,0.008502,-0.003412,0.021847,0.046150,-0.111595,0.029408,-0.106758,0.067159,0.103217,0.066521,-0.080683,-0.029510,0.059790,0.091782,-0.055194,0.078230,0.034455
-0.043507,-0.038350,-0.060370,-0.023281,-0.018750,0.008124,0.029201,0.069311,-0.099620,0.049954,0.048870,0.008887,0.050296,-0.185140,0.204330,0.005098,0.087877,0.188030,-0.090071,-0.124076,0.156345,0.280242,-0.088061,0.218166,0.181736,-0.083955,-0.145856,0.024931,0.074359,0.034756,0.055141,0.043509,0.038310,0.047443,0.211589,-0.142850,0.091067,-0.128946,0.163546,-0.092897,0.193845,0.033894,-0.099359,0.048034,-0.198117,0.064273,-0.038465,-0.026373,0.084161,0.055608,0.087824,0.090844,0.119323,0.087863,-0.043543,0.030272,-0.058477,-0.068528,-0.144351,0.074542,0.365392,0.044432,-0.222779,-0.015996,-0.106461,-0.099011,-0.057667,-0.021785,-0.189845,-0.056731,-0.086681,-0.050669,-0.046787,-0.040922,0.024086,-0.133067,-0.022947,-0.028493,0.059834,-0.038620,0.092375,0.039143,-0.078840,-0.037243,-0.026944,-0.192387,-0.000573,0.107440,0.065182,-0.036421,0.029430,-0.016749,0.246673,-0.079820,-0.085856,0.014562,0.019019,0.008420,0.260066,0.150348,0.175525,0.067284,-0.051499,0.048123,-0.056000,0.055407,-0.141726,0.057876,0.026175,0.050568,-0.069540,0.158697,0.167942,0.060052,0.095916,-0.004370,0.137117,-0.092252,0.078987,0.038268,-0.140834,-0.087518,-0.016387,0.205582,0.211548,-0.198172,-0.148711,0.056135,0.064813,-0.051434,0.016953,0.048137,-0.053298,0.203426,0.028655,0.062386,0.024133,-0.034465,-0.008368,-0.062183,0.076225,-0.053779,0.186957,-0.059418,0.025474,0.080103,0.091537,0.025917,-0.079085,-0.100340,-0.026424,-0.015104,0.123288,-0.170312,-0.062633,0.046604,-0.040365,-0.190438,-0.115608,-0.112811,0.194059,-0.097617,0.102207,-0.054690,0.030427,-0.048137,-0.074869,0.051592,0.212105,-0.073103,0.046727,-0.009095,-0.063294,0.058560,0.018111,-0.026778,-0.056126,0.083729,0.137837,-0.061696,-0.092343,0.098215,-0.074658,-0.076753,-0.020792,-0.172080,-0.074845,0.029427,-0.145056,-0.054201,-0.161178,0.068652,-0.041431,-0.138993,0.189359,-0.067882,-0.046456,0.059873,-0.131662,0.000767
0.143949,0.103863,-0.019704,0.009655,0.169025,-0.154423,0.013906,0.119532,0.009345,0.023645,-0.005105,-0.068889,-0.117584,-0.172159,-0.122697,0.094206,0.066372,-0.034591,0.054243,0.161637,0.140310,0.139173,-0.009635,0.129088,0.084358,-0.041210,0.042032,0.030466,0.085007,0.000146,0.000787,-0.115629,0.000004,-0.203464,0.079141,0.063759,0.047424,0.055982,0.059483,0.072385,-0.087589,0.007564,-0.132834,0.018082,-0.128873,0.044394,0.219658,0.058442,0.122097,-0.107575,-0.005625,-0.172908,-0.018492,0.130350,0.180768,0.042552,-0.048002,-0.048117,0.034986,-0.018168,-0.093223,0.000188,0.121127,-0.141544,0.085815,0.033221,0.094696,0.235646,0.092336,-0.102531,-0.022933,0.162990,-0.002751,0.135169,0.060767,-0.024978,-0.207723,0.144787,-0.057068,0.024105,0.185730,0.119408,-0.010056,-0.083065,-0.066399,-0.144582,0.004826,0.068705,0.049594,0.145837,0.094369,0.103369,-0.016920,0.039870,0.183673,-0.074289,-0.015390,0.173604,0.122594,-0.148606,0.105162,0.052685,0.163554,0.067946,-0.127984,0.173636,0.039567,-0.004250,-0.096985,0.034260,-0.166385,-0.069636,0.045765,0.030807,0.011207,0.086829,-0.073443,-0.035150,-0.044426,0.201494,0.027870,-0.013911,0.028453,0.171908,0.201274,0.086560,-0.040799,0.086676,0.112475,-0.007838,0.331287,-0.138952,-0.132489,-0.152090,0.143401,0.084419,-0.047251,0.150081,0.011091,-0.154617,0.015984,0.168440,-0.032082,-0.086010,-0.087395,0.032791,-0.036399,0.087305,-0.211782,-0.140559,0.028580,-0.005980,0.066483,0.172174,0.085276,-0.042457,-0.054036,0.044343,-0.063489,0.128031,0.043830,0.130164,0.114892,0.164642,-0.242232,-0.015737,-0.004955,0.116014,0.042416,0.015651,-0.161624,0.018636,0.023946,-0.040902,-0.001290,-0.022124,-0.138366,0.081057,-0.030273,-0.050839,-0.109201,0.111008,0.038263,0.146259,0.128161,0.227032,-0.114761,0.066883,0.008098,-0.009924,-0.018427,-0.112037,0.026770,-0.044093,0.034098,0.088880,-0.040001,-0.202404,0.032496,0.082312
0.007554,-0.044736,0.068149,0.061477,0.017584,0.047658,0.121292,-0.153166,-0.004404,0.207113,-0.008387,-0.201416,0.092285,-0.192021,0.201764,0.059806,-0.089719,0.013191,0.027339,0.103149,0.004747,-0.106646,0.037322,0.200746,-0.001054,0.100987,-0.048636,0.142436,0.058113,-0.061622,-0.045019,-0.057410,-0.047519,0.032406,-0.147894,0.097205,-0.066462,-0.009524,0.101113,0.029970,-0.118949,-0.092756,0.178449,-0.030787,-0.012167,-0.059229,-0.012461,0.049058,0.076986,0.027398,0.043915,0.032119,0.335990,0.000680,0.031327,-0.068814,-0.066690,-0.079681,-0.078353,-0.013782,-0.009039,0.065420,-0.027748,-0.011251,-0.092098,0.002132,0.064098,-0.083095,0.148107,0.113057,-0.017895,-0.068487,-0.109214,0.027751,0.000091,0.013592,0.147137,0.115746,0.091561,0.044208,0.163301,0.174146,-0.087248,-0.008963,-0.013298,-0.116216,-0.123921,0.024651,-0.066198,-0.177872,-0.044619,-0.082761,-0.102269,0.009002,-0.170984,0.018951,-0.020337,-0.047403,0.181191,0.124233,0.083712,-0.017165,0.030485,0.062551,-0.007322,0.147304,-0.089163,0.075882,0.046889,-0.111138,0.018871,0.018417,-0.034787,-0.142776,0.023283,-0.026878,-0.091429,-0.075790,0.050784,-0.142217,0.009791,-0.118345,0.101356,-0.142290,-0.113836,-0.034820,0.051891,-0.060795,-0.063502,0.158083,0.099256,0.259625,-0.068803,0.043193,0.097067,0.166993,-0.017509,-0.003721,-0.164242,0.043181,-0.063337,0.046917,0.021592,-0.040872,-0.002180,-0.091005,-0.074744,0.124093,0.028730,-0.002004,0.118078,-0.117082,-0.129800,0.103483,0.015370,0.128666,-0.029006,-0.157129,0.119763,-0.050595,0.017763,-0.223331,0.120070,0.129560,-0.141607,0.075703,-0.127599,0.249355,0.053795,-0.001815,0.044359,-0.040281,-0.095353,0.126405,-0.084837,-0.113178,-0.007027,0.037042,-0.052024,-0.022981,-0.066958,-0.123923,-0.021509,-0.043687,0.063643,0.056366,0.027420,-0.068407,-0.060210,-0.035210,-0.124206,-0.004506,0.143762,-0.094911,0.054290,0.035182,0.326997,0.061214,-0.165801,0.015917
